id,title,release_date,genres,poster_path,backdrop_path,vote_average,runtime,overview,tagline,original_language
365177,Borderlands,2024-08-07,"[{'name': 'Action'}, {'name': 'Science Fiction'}, {'name': 'Comedy'}]",/i8Pw9nt9NtcbN0k9ozzwgZqQAst.jpg,/mKOBdgaEFguADkJhfFslY7TYxIh.jpg,5.6,102,"Lilith, łowczyni nagród o szemranej reputacji powraca na swoją ojczystą planetę Pandorę, najbardziej porąbane miejsce we wszechświecie. Ma tu odnaleźć zaginioną córkę Atlasa, najpotężniejszego drania w galaktyce, który skrzywdziłby nawet muchę. W tym celu kompletuje odjechaną ekipę w składzie: Roland, najemnik, który nie bierze jeńców; Tiny Tina, słodka nastolatka z zamiłowaniem do demolki, Krieg, mięśniak o bicepsie większym od mózgu, Tannis, archeolożka, której niestraszne żadne ruiny oraz Claptrap, cwany robot o niewyparzonej gębie. Razem będą musieli stawić czoła całej plejadzie krwiożerczych Obcych i zdegenerowanych pandorskich gangsterów, by wywinąć się z pułapki i odkryć tajemnicę mogącą zaważyć na losach wszechświata. Takich dwóch, jak ich sześcioro, to nie ma ani jednego.","Jest rozróba, jest zabawa!",en
316029,The Greatest Showman,2017-12-20,[{'name': 'Drama'}],/3EklLs8PDn6OFYeAFvBlJhJy9XR.jpg,/lrNKm3HNvGdZoAfiBKu7b04FLHN.jpg,7.9,105,"Oryginalny musical, który ukazuje narodziny amerykańskiego przemysłu rozrywkowego. Inspirowany losami legendarnego P.T. Barnuma film ukazuje historię wizjonera, gotowego na wszystko, by urzeczywistnić ideę olśniewającego widowiska, który stał się sensacją na miarę światową.",,en
1290879,The Woman in Cabin 10,2025-10-09,"[{'name': 'Mystery'}, {'name': 'Thriller'}, {'name': 'Crime'}]",/kMwwevkwYI3vK6NZVfe3LgwmEUJ.jpg,/9IHZeCusOd7RUaQpUrQJlKqjsUZ.jpg,6.2,92,"Przebywająca na ekskluzywnym jachcie dziennikarka widzi, jak ktoś wypada za burtę. Jednak gdy nikt jej nie wierzy, kobieta ryzykuje własnym życiem, żeby poznać prawdę.","Nie chcą, żebyś uwierzył w to, co ona widziała.",en
791155,Secret Headquarters,2022-08-12,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Comedy'}, {'name': 'Science Fiction'}, {'name': 'Family'}]",/yNNzeh2AKlmFZpgeLIrYBaBW7je.jpg,/aIkG2V4UXrfkxMdJZmq30xO0QQr.jpg,6.4,104,"Młody Charlie Kincaid odkrywa tajną siedzibę superbohatera pod swoim domem. Mówi o tym przyjaciołom i razem zaczynają wierzyć, że ciągle nieobecny ojciec chłopca prowadzi podwójne życie.",,en
37526,The Dentist 2,1998-12-11,"[{'name': 'Thriller'}, {'name': 'Horror'}]",/7Ibri70TTY34ucoXsh3DqWM5jqM.jpg,/vBAYPI8flVeTo7jiuSHteXB2Gk6.jpg,5.0,98,"Film jest kontynuacją serii o dentyście-mordercy. Ten sam bohater, którego dotyczył pierwszy film ucieka ze szpitala dla umysłowo chorych, w którym został osadzony. Ma nadzieję na rozpoczęcie normalnego życia. Przeprowadza się do małej mieściny na środkowym zachodzie Stanów i tam obejmuje posadę lokalnego dentysty. Wszystko układa się bardzo dobrze do czasu, w którym zauważa swoją miłość w ramionach innego mężczyzny.",Przygotuj się!,en
840326,Sisu,2022-09-09,"[{'name': 'Action'}, {'name': 'War'}, {'name': 'Thriller'}]",/tApv7QvqC5auTTvHoyCGP4Rt5WV.jpg,/pBdQ4iorzRV2G38mdS6rzrmUfMA.jpg,7.4,91,"W ostatnich desperackich dniach II wojny światowej, wracając ze spalonych ziem w północnej Finlandii, samotny poszukiwacz (Jorma Tommila) napotyka na swojej drodze nazistów. Kiedy ci kradną mu złoto, szybko odkrywają, że nie zadali się ze zwykłym górnikiem. Choć trudno przetłumaczyć fińskie słowo „Sisu”, ten legendarny były komandos ucieleśnia jego znaczenie: pomimo przytłaczających...",,fi
848538,Argylle,2024-01-31,"[{'name': 'Action'}, {'name': 'Adventure'}, {'name': 'Comedy'}]",/dV39YcRdDCA4sZPHDpH1HC18DbW.jpg,/mY3CRicUMaX3Btxv8yspud75UJu.jpg,6.0,139,"Film opowiada historię szpiega na światowym poziomie, w którego rolę wciela się Henry Cavill, cierpiącego na amnezję. Zostaje on oszukany, aby uwierzył, że jest znanym pisarzem thrillerów szpiegowskich. Kiedy jego wspomnienia i umiejętności powracają, wyrusza w misję zemsty na swoją dawna organizację.",Gdy poznasz tajemnicę nikomu ani słowa.,en
660120,The Worst Person in the World,2021-10-13,"[{'name': 'Drama'}, {'name': 'Romance'}, {'name': 'Comedy'}]",/7697qrWUMc5m0hYjKm0zUPIub7m.jpg,/woYGBHERSMhIHqmkkRCbCXp81l4.jpg,7.4,128,"Julie wkrótce kończy trzydzieści lat i jest pełna życiowej energii, ale ma też pełno życiowych rozterek. Jest szczęśliwa z Akselem, utalentowanym i odnoszącym sukcesy zawodowe rysownikiem, ale ich spojrzenie na wspólną przyszłość nieco się różni. Kiedy na przypadkowej imprezie Julie poznaje Eivinda i spędza z nim całą noc, zaczyna zastanawiać się, czy ten młodszy od niej, pewny siebie i odrobinę szalony chłopak nie jest właśnie tym, czego potrzebuje w życiu.",,no
299687,The 5th Wave,2016-01-14,"[{'name': 'Science Fiction'}, {'name': 'Adventure'}, {'name': 'Action'}]",/2VfZbewpuVklXL3VpIQVeBxDodm.jpg,/hqrwXs3KqPuU5rWoconbmQUn6rh.jpg,5.9,113,"Nie jesteśmy sami we wszechświecie. Obcy najpierw odebrali nam elektryczność, potem zrzucili powodzie, zarazy i inne klęski żywiołowe. I tak, po czwartej fali ataku kosmicznych najeźdźców z siedmiu miliardów mieszkańców Ziemi została zaledwie przerażona i zdesperowana garstka. Cywilizacja obcych przewyższa naszą tysiąckrotnie, udało im się poznać nasz sposób myślenia, przewidywać każdy krok. Niewiele wskazuje, by ktokolwiek przetrwał nadchodzącą piątą falę. Świat, w którym żyją Cassie, Evan, Ben i Sams, to płonące wymarłe miasta, krajobraz apokaliptyczny, nikt z ocalałych nie ufa nikomu innemu, strach paraliżuje Ziemię. Młodzi bohaterowie, by przetrwać, muszą dowiedzieć się, kim są przybysze, dlaczego chcą zgładzić ludzkość i czy istnieje choćby szansa na przetrwanie. Może im w tym pomóc młody mężczyzna, którego spotyka Cassie.",Fala 1: Ciemność. Fala 2: Destrukcja. Fala 3: Infekcja. Fala 4: Inwazja.,en
1381027,Good Boy,2026-03-06,"[{'name': 'Thriller'}, {'name': 'Drama'}, {'name': 'Mystery'}]",/A5IyZ7UvyhpQGnNuZF7pyFH2OXx.jpg,/zeCuk7kwfhzRZMN2KoYTYODgpU3.jpg,7.1,110,"Dziewiętnastoletni Tommy lubi swoje beztroskie, pełne używek i lekkomyślnej przemocy życie. Pewnej nocy zostaje porwany przez nieznajomego, Chrisa. Budząc się w piwnicy położonego na uboczu domu, chłopak trafia w sam środek dysfunkcyjnej rodzinnej dynamiki. Chris i jego tajemnicza żona Kathryn próbują uczynić z niego „dobrego chłopca” poprzez specyficzną resocjalizację.",,en
1159831,The Bride!,2026-03-04,"[{'name': 'Science Fiction'}, {'name': 'Horror'}, {'name': 'Fantasy'}]",/q7KZaIec3FYqkX6iN37TAj03OZd.jpg,/l8rKKMU2M9dDULO9CEtDNdWAEUJ.jpg,6.1,126,"Lata 30. XX wieku, Chicago. Przełomowy naukowiec, doktor Euphronious, przywraca do życia zamordowaną młodą kobietę, aby została towarzyszką potwora Frankensteina. To, co dzieje się później, przekracza najśmielsze wyobrażenia obojga.",,en
1233575,Black Bag,2025-03-12,"[{'name': 'Drama'}, {'name': 'Mystery'}, {'name': 'Thriller'}]",/rgBGZ2XuVSxRxG5MGuOv3eLUk25.jpg,/gxO51FVgADhYGGnnRPIlutVqb30.jpg,6.4,94,"Kathryn, ukochana żona agenta George'a Woodhouse, zostaje oskarżona o zdradę stanu. W efekcie George musi dokonać wyboru między swoim małżeństwa a swoim krajem.",Świat intryg. Związek tajemnic.,en
119450,Dawn of the Planet of the Apes,2014-07-08,"[{'name': 'Science Fiction'}, {'name': 'Action'}, {'name': 'Drama'}, {'name': 'Thriller'}]",/Ah8k6SfGmFzijhiT1mX84KOjPNG.jpg,/3SozaNPOYUadcmTPgndDibMyDNC.jpg,7.3,130,"Kontynuacja ""Genezy Planety Małp"", w której poznamy dalszą historię przejęcia przez inteligentne małpy panowania nad naszą planetą i upadku cywilizacji człowieka. Rosnąca w siłę rasa genetycznie zmutowanych małp pod wodzą Cezara zmaga się z grupą ludzi, którzy przetrwali atak śmiertelnego wirusa, siejącego spustoszenie dziesięć lat wcześniej. Rozejm, który udaje im się osiągnąć, okazuje się krótkotrwały. Świat staje na krawędzi wojny, której zwycięzcy staną się dominującym gatunkiem na Ziemi.",Ostatnia szansa na pokój.,en
250546,Annabelle,2014-10-01,[{'name': 'Horror'}],/1uJhc3DIWP3GFlrDbKYfWi1hKQ3.jpg,/pWZ0srAfPx4XyJMlFkKBlmYfx3C.jpg,5.8,98,"John Form znajduje idealny podarunek dla swojej ciężarnej żony Mii — piękną i rzadko spotykaną starodawną lalkę ubraną w śnieżnobiałą suknię ślubną. Radość Mii z prezentu nie trwa jednak długo. Pewnej straszliwej nocy para zostaje napadnięta w domu przez wyznawców szatana, którzy brutalnie atakują małżonków. Jednak rozlana krew i przerażenie to nie wszystko, co po sobie pozostawią. Okultyści wywołają istotę tak złą, że nic z tego, co uczynili, nie będzie w stanie równać się ze złowrogą bramą do świata przeklętych, jaką stanie się... Annabelle.",,en
774825,The Ice Age Adventures of Buck Wild,2022-01-28,"[{'name': 'Animation'}, {'name': 'Comedy'}, {'name': 'Family'}, {'name': 'Adventure'}]",/mcZ0nMsiGtn2mhjTFCSrjwqnSQG.jpg,/tleIOY1MS8DIe6v7x6gg7lRCOfA.jpg,6.6,82,"Odesperowani na pewną odległość od swojej starszej siostry Ellie, poszukujący wrażeń bracia Crash i Eddie, postanawiają znaleźć własne miejsce, ale szybko zostają uwięzieni w ogromnej podziemnej jaskini. Zostają uratowani przez jednooką, kochającą przygody, polującą na dinozaury łasicę Buck Wild. Razem muszą stawić czoła niesfornym dinozaurom zamieszkującym Zaginiony Świat.",,en
53932,The Ages of Lulu,1990-12-03,[{'name': 'Drama'}],/zwQrgqrMSqidARZrquEjQ10T8bX.jpg,/jz6QSRsQWQUsj8iIdcHltbKkBs3.jpg,6.4,95,"Scenariusz bazował na skandalizującej powieści Almudeny Grandes i był nominowany do nagrody Goi. Tytułowa Lulu staje się kobietą. Smak pierwszych seksualnych doświadczeń poznaje dzięki koledze starszego brata, Pablo. Kochankowie wkrótce uwodzą brata dziewczyny. Ale Lulu chce poznać wszystkie kolory seksualnego świata, ciągle więc szuka nowych wrażeń. Szybko jednak dostrzega, że ludzie patrzą na nią jak na obiekt seksualny. Próbuje wycofać się z tej ryzykownej gry.",,es
299710,Being 14,2015-02-25,[{'name': 'Drama'}],/l8st7M90EBpGz5CpL12SFvswc56.jpg,/ruXhaYwgUGAzpLN3GfbG032ETaw.jpg,4.1,90,,,fr
1258151,Kraken,2025-04-17,"[{'name': 'Science Fiction'}, {'name': 'Adventure'}, {'name': 'Drama'}]",/3Kq0lXKXDlqjIcRjkisqNDrkf2z.jpg,/xWYGs7o0lExX7XzdwyCFLZJ5C1L.jpg,6.8,134,"Rosyjski okręt podwodny z rakietami znika bez śladu podczas tajnej misji na Morzu Grenlandzkim. Do jego poszukiwań wysłany zostaje statek dowodzony przez brata zaginionego kapitana okrętu. Zadaniem załogi jest zlokalizowanie łodzi podwodnej i niedopuszczenie, by tajna broń wpadła w ręce wroga. Tymczasem operacja geologiczna prowadzona na biegunie północnym budzi Kraka — olbrzymiego głębinowego potwora o niezwykłych zdolnościach kamuflażu i zadziwiającej inteligencji. W miarę jak ekipa poszukiwawcza zbliża się do zaginionego okrętu, przyjdzie im zmierzyć się z legendarnym stworzeniem z głębin.",,ru
13002,Barbie in the 12 Dancing Princesses,2006-09-19,"[{'name': 'Animation'}, {'name': 'Family'}]",/4bpYsIWTYZQgvTugDf6s2VSacdV.jpg,/1KzmjDbhHwBARDzzZZKNC3tqqgd.jpg,7.6,82,"W Barbie i 12 tańczących księżniczek, w najweselszej i najcudowniejszej z przygód, nasza bohaterka tanecznym krokiem podbije serca widzów. Przyłącz się do Barbie i pięknej księżniczki Genevieve oraz jej jedenastu roztańczonych sióstr i odkryj razem z nimi tajemne przejście do świata, w którym spełniają się marzenia. Ale gdy królestwu ich ojca zagrozi zagłada, księżniczka Genevieve i jej siostry powrócą, by wspólnie podjąć trud uratowania swojego dziedzictwa. Zobaczysz, że więzi rodzinne są w stanie pokonać każdą przeszkodę!",,en
1127110,Diablo,2025-06-13,"[{'name': 'Action'}, {'name': 'Thriller'}, {'name': 'Crime'}]",/uFQduVyYIinJy3eLjozgfl6Xtcn.jpg,/5AB4EfS39K7aQYtUim0CFfKBU6r.jpg,7.3,91,"Kris Chaney (Scott Adkins) po wyjściu z więzienia porywa córkę kolumbijskiego gangstera, aby spełnić szlachetną obietnicę daną matce młodej dziewczyny. Chcąc ujawnić tajemnicę, naraża się ojcu małoletniej, który zaciągnął się do przestępczego podziemia i współpracuje z psychopatycznym zabójcą znanym jako El Corvo, aby dokonać zemsty. W tej nierównej walce Kris będzie musiał wykorzystać wszystko, czego się nauczył za kratami, jak i poza nimi.",,en
21191,Sin Nombre,2009-03-20,"[{'name': 'Drama'}, {'name': 'Action'}, {'name': 'Thriller'}, {'name': 'Crime'}]",/6nLU4sZktn8HyN2HUmAsb52nb9I.jpg,/dPJ6Phs6crwoVXiLHntQk2lHz2T.jpg,7.6,96,"Nastoletnia Sayra za namową ojca wyrusza w niezwykłą podróż. Punkt startowy to Honduras, a celem ma być ziemia obiecana, kraj wielkich możliwości – USA. Dziewczyny nie stać na korzystanie z normalnych środków lokomocji, podróżuje więc na dachach pociągów. El Casper to członek najgroźniejszego w Ameryce Południowej gangu Mara Salvatrucha. Chłopak pozwala sobie na nieposłuszeństwo, co jest przez przywódców grupy traktowane jako grzech śmiertelny. Musi więc uciekać, aby uratować życie. Drogi tych dwojga młodych ludzi splatają się. Oboje nie mają nic oprócz wielkiej determinacji, aby ochronić to, co w ich świecie okrucieństwa i beznadziei jest jedyną wartością: miłość do bliskich, wiarę i nadzieję na lepszą przyszłość.",,es
676547,Prey for the Devil,2022-10-23,"[{'name': 'Horror'}, {'name': 'Thriller'}]",/6825kJA4QAf3zoToFEcQHQOh0rz.jpg,/7dm64SW5L5CCg47kAEAcdCGaq5i.jpg,6.8,93,"Siostra Anna jest przekonana, że jej powołaniem jest walka z demonami. Wie, że na skutek dramatycznych wydarzeń z dzieciństwa zyskała pewien wyjątkowy dar. Kościelne zasady są jednak jednoznaczne – egzorcystami mogą być tylko księża. Dla kobiet spotkanie z demonem jest po stokroć bardziej niebezpieczne. Pragnienie Anny jest silniejsze niż strach i rozsądek. Jej mistrz i mentor, pozwala jej uczestniczyć w procesie szkolenia egzorcystów z pozycji obserwatorki. Podczas jednej z przerażających sesji, Anna doświadcza obecności demona o niesłychanej mocy. Jest on zbyt potężnym przeciwnikiem dla początkujących egzorcystów, ich dusze stają się dla niego łatwym łupem. Wkrótce okazuje się, że jedyną osobą zdolną stawić mu czoła jest właśnie siostra Anna. Nie jest to bowiem ich pierwsze spotkanie.","Gdy raz spotkasz szatana, już nigdy się nie uwolnisz.",en
479957,Desire,2017-10-05,"[{'name': 'Romance'}, {'name': 'Drama'}]",/hgvsP9EKaCGNkipRpyCKCuUkLEC.jpg,/hNYF27LeIxyvqUFZpS0fAqOEYxp.jpg,6.0,94,,,es
574089,Loop,2020-01-10,"[{'name': 'Animation'}, {'name': 'Family'}, {'name': 'Drama'}]",/rYUYZV8LzjXXom1SbfO4R8b0Thw.jpg,/lojne3fQGObwbqIG998JmV9dhZ2.jpg,6.7,10,"W „Głębi” dwoje dzieci podczas obozu kajakowego dryfuje na jeziorze, próbując znaleźć wspólny język i zrozumieć, jak widzi świat ta druga osoba. To pierwszy film Pixara z porozumiewającą się niewerbalnie autystyczną postacią.",,en
13009,Zombie Strippers!,2008-04-18,"[{'name': 'Comedy'}, {'name': 'Horror'}, {'name': 'Science Fiction'}]",/iQcOzXCpewM9pbEwLoIrHLjpMvB.jpg,/r1GnyDcTV0WkwqLsI52QPM04aTh.jpg,4.8,94,"W klubie ze striptizem rozprzestrzenia się zaraza, która zamienia ludzi w zombie.",,en
70345,Sssssss,1973-07-06,"[{'name': 'Horror'}, {'name': 'Science Fiction'}]",/fIKiHta0LrDpb2f80u7ybPFesoy.jpg,/2D9eBSe9e8p3mBRytxihWlo2Z54.jpg,5.1,99,"David jest studentem poszukującym pracy. Udaje mu się zatrudnić u doktora Stonera jako asystent w laboratorium. Stoner prowadzi eksperymenty na wężach. David, poza wężami, zaczyna także interesować się córką doktora - Kristiną. Tymczasem doktor Stoner wynalazł serum, dzięki któremu człowiek może przeistoczyć się w kobrę królewską. Zamierza przetestować je na niczego niepodejrzewającym Davidzie.",,en
340666,Nocturnal Animals,2016-11-04,"[{'name': 'Drama'}, {'name': 'Thriller'}]",/fAE0UTVbw47o15UPD5wjIi0H3Tk.jpg,/5d6m8CIBQcHeiwr6R5ou4wxO9Vn.jpg,7.4,115,"Przed piętnastoma laty Susan Morrow opuściła męża, Walkera, ambitnego pisarza w wiecznym kryzysie twórczym. Dziś Susan jest właścicielką galerii i szczęśliwą małżonką innego mężczyzny. Któregoś dnia otrzymuje od Walkera rękopis jego pierwszej książki, brutalnego thrillera, który Susan interpretuje jako symboliczną zemstę za rozstanie. Poznajemy koleje losu Tony’ego Hastingsa (Jake Gyllenhaal), profesora matematyki, i jego rodziny. Hipnotyczna, tajemnicza, przerażająca treść książki sprawia, że Susan z trudem rozpoznaje rzeczywistość, w której się znajduje. Oba plany (realne życie i fabuła książki) mieszają się, zamazują, przeplatają. Mroczna historia z kart powieści zmusza Susan do zmierzenia się z ciemnością, jaka kryje się w jej sercu i przeszłości…","Jeśli kogoś kochasz, nie możesz po prostu odejść.",en
45772,Gnomeo & Juliet,2011-01-13,"[{'name': 'Animation'}, {'name': 'Family'}]",/3MfYncH4rlG6DVa4PwOtdc3yfT8.jpg,/w3LLngJIAA1R7Mp2S3G0HZl2R3H.jpg,5.9,84,"W jarmarcznej scenerii różowych faflamingów, marmurowych fontann i plastikowych palemek spotykają się Gnomeo i Julia i zakochują się w sobie po czubki uszu, a raczej krasnalich czapek. Jednak na drodze ich uczucia staje odwieczny konflikt – wywodzą się z wrogich sobie domostw- Montekich i Kapuletów.",Jak GNOM z jasnego nieba.,en
168672,American Hustle,2013-12-03,"[{'name': 'Drama'}, {'name': 'Crime'}]",/7QJ1YqwKCQxkdcZThmOKkNY1iEJ.jpg,/3r2G1vSDf4S3Pl5lJ9BDm9FTxe6.jpg,6.9,138,"Film opowiada historię błyskotliwego oszusta Irvinga Rosenfelda, który wraz z partnerką i kochanką, Brytyjką Sydney Prosser zostaje zmuszony do pracy dla niezrównoważonego agenta FBI Richiego DiMaso. DiMaso wciąga parę w równie niebezpieczny, co pociągający świat wpływowych lobbystów i mafii. W rolę zapalczywego Carmine Polito, polityka z New Jersey tkwiącego w samym środku działań prowadzonych przez oszustów i agentów federalnych, wciela się Jeremy Renner, a jako nieprzewidywalną żonę Irvinga, Rosalyn, zobaczymy na ekranie Jennifer Lawrence. I to właśnie Rosalyn może być osobą, która sprawi, że cały świat władzy runie jak domek z kart.",Operacja Abscam,en
21208,Orphan,2009-07-24,"[{'name': 'Horror'}, {'name': 'Thriller'}]",/nOgCFUuEpldDj5Onv9uCc3KKbm6.jpg,/hHlFspcHTLGFo8BwOSCsX9eHtbY.jpg,7.0,123,"Młode małżeństwo przeżywa dramat po stracie nienarodzonego dziecka. Chcąc przywrócić życiu namiastkę normalności, decydują się na adopcję. W pobliskim sierocińcu zaprzyjaźniają się z dziewięcioletnią Ester. Jej pojawienie się daje początek niecodziennym zdarzeniom. Kate odkrywa niebezpieczeństwo i usiłuje zwrócić na nie uwagę innym. Niestety jej ostrzeżenia zostają wysłuchane w momencie, gdy dla wszystkich jest już za późno… Dziewięcioletnia Esther zmienia życie Kate i Johna w koszmar.",,en
4806,Runaway Bride,1999-07-30,"[{'name': 'Comedy'}, {'name': 'Romance'}]",/ryInUKt3ayyn81MzlT4IdgZpldD.jpg,/kvZxYVwy75O35YqvkHztYijFVRE.jpg,6.1,116,"Ike Graham  jest nowojorskim felietonistą. W poszukiwaniu weny twórczej wybiera się do pobliskiego baru. Tam słyszy historię dziewczyny, która uwielbia stan narzeczeński ale boi się ślubu. Ike pisze o niej felieton. Maggie wściekła na autora planuje odwet. Jednak nie wie jak to się dla niej zakończy.","Dziennikarz Ike Graham postanawia napisać artykuł o Maggie Carpenter, która jest znana z trzykrotnej ucieczki sprzed ołtarza. Mężczyzna pojawia się na jej kolejnym ślubie, który i tym razem nie dochodzi do skutku.",en
1340110,Redux Redux,2025-12-28,"[{'name': 'Science Fiction'}, {'name': 'Thriller'}, {'name': 'Horror'}, {'name': 'Crime'}]",/9u7sUTYPPTxGCXbkcw8FTq50PnO.jpg,/nBTUocp7lHmyrTmD8mTBOYem4ok.jpg,6.8,107,"Irene Kelly podróżuje przez równoległe wszechświaty, wielokrotnie zabijając mordercę swojej córki. Gdy pożera ją żądza zemsty, jej człowieczeństwo wisi na włosku.",,en
62177,Brave,2012-06-21,"[{'name': 'Adventure'}, {'name': 'Animation'}, {'name': 'Family'}, {'name': 'Fantasy'}]",/s79T8R2LJo6XVlgOoIgoXfXaxSL.jpg,/qx9ts2hBYJrkIQxhryitxnLlm2u.jpg,7.0,93,"Doskonała łuczniczka Merida jest porywczą córką króla Fergusa i królowej Elinor. Niezależna i zdecydowana iść własną drogą, postępuje wbrew prastarym zwyczajom, narażając się na krytykę rodziców i dworu. Czyny księżniczki przypadkowo sprowadzają na królestwo chaos i zniszczenie. Merida musi się spieszyć, aby odwrócić skutki spowodowanych przez siebie zdarzeń. U kresu tej podróży ma odkryć znaczenie waleczności i swoje prawdziwe powołanie.",,en
